ID,English,German,Spanish,French,Italian,Korean,Polish,Portuguese,Russian,Slovak,Turkish,ChineseSimplified,Ukrainian,Japanese
Map077_EV024_Page2_74_ShowText,"แต่พวกมันก็ทำไม่ได้\\.\\. เพราะมันห่างกันเกินไป 
จนไม่ได้ยินว่าคนอื่นพูดอะไร"," \\c[7]""Aber das können sie nicht,\\.\\. denn sie sind alle viel zu weit
voneinander entfernt, um zu hören, was die anderen sagen."""," \\c[7]Pero no pueden,\\.\\. porque están muy lejos 
de ellos para oír lo que dicen."," \\c[7]Mais c’est impossible,\\.\\. car ils sont trop éloignés
pour entendre ce que les autres disent."," \\c[7]Ma non possono, perché sono troppo lontani gli 
uni dagli altri per sentire le voci altrui."," \\c[7]""하지만 할 수 없어,\\.\\. 너무 멀어서
서로 말소리를 들을 수가 없는 거야."""," \\c[7]""Ale nie mogą,\\.\\. bo są od siebie 
zbyt daleko, żeby słyszeć, co mówią inne."""," \\c[7]""Mas não conseguem,\\.\\. porque estão distantes demais 
para escutar o que os outros estão falando."""," \\c[7]Но не могут,\\.\\. потому что слишком далеко 
друг от друга, и не слышат, что говорят другие."," \\c[7]""Ale nemôžu,\\.\\. pretože všetky sú od seba
tak strašne ďaleko, že sa navzájom nepočujú."""," \\c[7]""Ama konuşamıyorlar,\\.\\. çünkü hepsi çok uzakta 
ve seslerini birbirlerine duyuramıyorlar."""," \\c[7]""But they can't,\\.\\. because they're all too far 
apart to hear what the others are saying."""," \\c[7]Та не можуть,\\.\\. бо всі вони надто далеко 
один від одного і не чують, що кажуть інші."," \\c[7]「でも、\\.できない。\\.\\.遠すぎて、
\\.他の灯台たちの声は、届かない」"
Map077_EV024_Page2_75_ShowText,สิ่งที่พวกมันทำได้ก็แค่. . .\\.\\. ส่องแสงจากที่ไกลๆ," \\c[7]""Sie können nichts tun, außer. . .\\.\\. aus der Ferne ihr Licht zu senden.""", \\c[7]Lo único que pueden hacer. . .\\.\\. es iluminar desde lejos.," \\c[7]Tout ce qu’ils peuvent faire...\\.\\.
c’est envoyer leurs signaux au loin."," \\c[7]. . . Così, brillano e basta."," \\c[7]""그래서. . .\\.\\. 빛을 멀리멀리 보내는 것 뿐이야."""," \\c[7]""Mogą tylko. . .\\.\\. błyskać z oddali swoimi światłami."""," \\c[7]""Só o que podem fazer. . .\\.\\. É brilhar suas luzes à distância.""", \\c[7]Они могут лишь. . .\\.\\.светить своими огнями вдаль.," \\c[7]Jediné, čo môžu. . .\\.\\. je svietiť z diaľky svojím svetlom.", \\c[7]Yapabilecekleri tek şey. . .\\.\\. uzaktan ışıklarını parıldatmak.," \\c[7]""All they can do. . .\\.\\. is shining their lights from afar."""," \\c[7]Усе, що вони можуть…\\.\\. це світити своїми вогнями вдалину."," \\c[7]「灯台たちにできるのは、
\\.\\.遠くから、光を放つことだけ」"
Map077_EV024_Page2_76_ShowText,"พวกมันก็เลยทำอย่างนั้น\\.\\. ส่องแสงไปที่ 
ประภาคารอื่นๆ \\.\\.และส่องมาที่ฉันด้วย"," \\c[7]""Also tun sie das.\\.\\. Sie senden ihr Licht zu all den
anderen Leuchttürmen, \\.\\.und zu mir."""," \\c[7]Así que eso hacen.\\.\\. Iluminan con su luz 
hacia los otros faros, \\.\\.y hacia mí."," \\c[7] Alors c’est ce qu’ils font.\\.\\. Ils brillent
pour les autres phares, \\.\\.et pour moi."," \\c[7]Brillano per farsi vedere dagli
altri fari, e da me."," \\c[7]""그게 저 별들이야.\\.\\. 다른 등대들에게
빛을 보내고, \\.\\.나에게도 보내."""," \\c[7]""Więc to właśnie robią.\\.\\. Błyskają swoimi 
światłami do innych latarni. . . \\.\\.i do mnie."""," \\c[7]""E é isso que eles fazem.\\.\\. Eles brilham
suas luzes para outros faróis, \\.\\.e para mim."""," \\c[7]Светят другим маякам
, \\.\\.и мне."," \\c[7]""Tak to je to, čo robia.\\.\\. Svietia svojim svetlom na 
ostatné majáky, \\.\\.a na mňa."""," \\c[7]""Zaten deniz fenerleri de bunu yapar.\\.\\. Işıklarını 
diğer deniz fenerlerine ve bana parıldatıyorlar."""," \\c[7]""So that's what they do.\\.\\. They shine their lights 
at the other lighthouses, \\.\\.and at me."""," \\c[7]…Тож це вони і роблять.\\.\\. Світять своїми 
вогнями іншим маякам та мені."," \\c[7]「…だから、\\.光を放つ。\\.\\. 他の灯台たちと、
\\.私に、見えるように」"
Map077_EV024_Page2_77_ShowText,ทำไมต้องเป็นเธอ?," \\c[7]""Warum zu dir?""", \\c[7]¿Por qué a tí?, \\c[7]Pourquoi toi ?, \\c[7]Perché proprio te?," \\c[7]""왜 너한테?"""," \\c[7]""Dlaczego do ciebie?"""," \\c[7]""Por que para você?""", \\c[7]Почему тебе?, \\c[7]Prečo na teba?, \\c[7]Neden sana?," \\c[7]""Why you?""", \\c[7]А тобі чому?, \\c[7]「キミに？\\.どうして？」
Map077_EV024_Page2_78_ShowText,"เพราะสักวันหนึ่ง.\\. .\\. .\\. 
     .\\. .\\. .\\. ฉันจะเป็นเพื่อนกับมันสักตัว"," \\c[7]""Weil ich eines Tages.\\. .\\. .\\.
     .\\. .\\. .\\. mit einem von ihnen Freundschaft schließen werde."""," \\c[7]Porque algún día.\\. .\\. .\\. 
.\\. .\\. .\\. Voy a ser amiga de uno de ellos. "," \\c[7]Car un jour.\\..\\..\\.
     .\\..\\..\\. je deviendrai l’amie de l’une d’entre elles."," \\c[7]Perché, un giorno. . . 
    . . . sarò amica di uno di loro."," \\c[7]""왜냐면 언젠간.\\. .\\. .\\. 
     .\\. .\\. .\\. 저 등대들이랑 친구가 될 거니까. """," \\c[7]""Dlatego że pewnego dnia.\\. .\\. .\\. 
     .\\. .\\. .\\. zaprzyjaźnię się z jedną z nich. """," \\c[7]""Porque um dia.\\. .\\. .\\. 
     .\\. .\\. .\\. Serei amiga de um deles."""," \\c[7]Потому что когда-нибудь\\. .\\. .\\. 
     .\\. .\\. .\\. я подружусь с одним из них."," \\c[7]""Pretože jedného dňa.\\. .\\. .\\. 
     .\\. .\\. .\\. sa skamarátim s jedným z nich. """," \\c[7]""Çünkü bir gün.\\. .\\. .\\. 
     .\\. .\\. .\\. onlardan birini arkadaş edineceğim. """," \\c[7]""Because some day.\\. .\\. .\\. 
     .\\. .\\. .\\. I'm going to befriend one of them. """," \\c[7]Тому що колись.\\..\\..\\. 
.\\..\\..\\.я потоваришую з одним з них."," \\c[7]「いつか…\\.\\.私は、あの子たちの中の
誰かと、\\.友だちになるから」"
Map077_EV024_Page3_0_ShowText,ว้าว .\\.\\. .\\.\\. .\\.\\.," \\c[7]""Wow.\\.\\. .\\.\\. .\\.\\.""", \\c[7]Guau .\\.\\. .\\.\\. .\\.\\. , \\c[7]Ouah.\\.\\..\\.\\..\\.\\., \\c[7]Wow. . . ," \\c[7]     ""봐 .\\.\\. .\\.\\. .\\.\\."""," \\c[7]""Łał .\\.\\. .\\.\\. .\\.\\."" "," \\c[7]""Uau .\\.\\. .\\.\\. .\\.\\.""", \\c[7]Вот это да .\\.\\. .\\.\\. .\\.\\. , \\c[7]Wow .\\.\\. .\\.\\. .\\.\\. , \\c[7]Vaaay .\\.\\. .\\.\\. .\\.\\. ," \\c[7]""Wow .\\.\\. .\\.\\. .\\.\\."" ", \\c[7]Ого.\\.\\..\\.\\..\\.\\., \\c[7]「すごい…」\\.\\.
Map077_EV024_Page3_1_ShowText,"เธอรู้ไหมว่าบนฟ้ามี 
แสงไฟมากมายขนาดนั้น?"," \\c[7]""Wusstest du, dass es <i>so viele</i>
Lichter am Himmel gibt?"""," \\c[7]¿Sabías que habia 
<i>tantas</i> luces en el cielo?"," \\c[7]Tu savais qu’il y avait <i>autant</i>
d’étoiles dans le ciel ?"," \\c[7]Te l'aspettavi che ci fossero
<i>così tante</i> luci, nel cielo?"," \\c[7]""하늘에는 저런 빛이
<i>정말로</i> 많다는 거 알았어?"""," \\c[7]""Wiedziałaś, że jest <i>aż tak wiele</i> 
świateł na niebie?"""," \\c[7]""Você sabia que tinham 
<i>tantas</i> luzes no céu?"""," \\c[7]Ты знала, что в небе 
<i>так много</i> звёзд?"," \\c[7]""Vedela si, že je <i>tak veľa</i> 
svetielok na oblohe?"""," \\c[7]""Gökyüzünde <i>çok fazla</i> ışık 
olduğunu biliyor muydun?"""," \\c[7]""Did you know there were 
<i>so many</i> lights in the sky?"""," \\c[7]Ти знала, що там, на небі, 
так <i>багато</i> вогнів?"," \\c[7]「空に、こ～んなにたくさん
光があるなんて、\\.知ってた？」"
Map077_EV024_Page3_2_ShowText,ใช่," \\c[7]     ""Ja.""", \\c[7]Sí., \\c[7]               Oui., \\c[7]              Sì.," \\c[7]              ""응."""," \\c[7]              ""Tak."""," \\c[7]              ""Sim.""", \\c[7]Да., \\c[7]Áno.," \\c[7]              ""Evet."""," \\c[7]              ""Yes.""", \\c[7]Так., \\c[7]              「知ってた」
Map077_EV024_Page3_3_ShowText,"โอ้...\\.\\. เอ่อ,\\.ฉันก็เหมือนกัน! \\.\\.
แกล้งทดสอบนายน่ะ!"," \\c[7]""Oh. . .\\.\\. Äh, \\.ich auch! \\.\\.
Ich wollte dich nur testen."""," \\c[7]Oh. . .\\.\\. Em,\\.\\. ¡Yo también! \\.\\.
¡Sólo estaba poniéndote a prueba!"," \\c[7]Oh...\\.\\. Euh, \\.moi aussi !
\\.\\.Je te testais !"," \\c[7]Oh. . . Ehm, anche io.
Ti mettevo alla prova!"," \\c[7]""아. . .\\.\\. 그래,\\.\\. 나도 알아. \\.\\.
물어보고 싶었어."""," \\c[7]""Och. . .\\.\\. Ehm,\\.\\. Ja też! \\.\\.
Tylko cię sprawdzałem."""," \\c[7]""Ah. . .\\.\\. Hum, \\.\\.eu também! \\.\\.
Só estava te testando!"""," \\c[7]О. . .\\.\\. Эм, \\.я тоже! \\.\\.
Просто проверял тебя!"," \\c[7]Aha. . .\\.\\. Um,\\.\\. veď aj ja. \\.\\.Iba som ťa skúšal."," \\c[7]""Aa. . .\\.\\. Şey,\\.\\. ben de! \\.\\.
Seni test ediyordum!"""," \\c[7]""Oh. . .\\.\\. Um, \\.I did too! \\.\\.
I was just testing you!"""," \\c[7]О…\\.\\. Ем-м, \\.\\.я також. \\.\\.
Просто перевіряв тебе."," \\c[7]「あ…　\\.\\.う、うん。 \\.\\.ボクも、知ってたけどね。
\\.\\.君は、どうかなーって」"
Map077_EV024_Page3_4_ShowText,"นายบอกว่านี่เป็นที่ของนาย,\\.\\. ใช่ไหม?
\\.\\.นายคงมาที่นี่บ่อย"," \\c[7]""Du hast gesagt, das sei dein Platz, \\.\\.stimmt's?
\\.\\.Dann kommst du wohl oft hierher."""," \\c[7]Dijiste que este era tu sitio, \\.\\.¿verdad?
\\.\\.Debes venir a menudo."," \\c[7]Tu as dit que c’était ton coin,\\.\\. c’est ça ?
\\.\\.Tu dois venir ici souvent."," \\c[7]Dicevi che questo era il tuo posto, giusto?
Verrai qui spesso."," \\c[7]""여기가 네 자리라고 했지,\\.\\. 안 그래?
\\.\\.자주 오나보다."""," \\c[7]""Mówiłaś, że to twoje miejsce,\\.\\. tak?
\\.\\.Musisz przychodzić tu często."""," \\c[7]""Você disse que este era seu lugar,\\.\\. né?
\\.\\.Você deve vir bastante aqui."""," \\c[7]Ты сказала, что это твоё место,\\.\\. так ведь?
\\.\\. Значит часто сюда приходишь?"," \\c[7]""Hovorila si, že toto je tvoje miesto, \\.\\.však? 
\\.\\.Musíš sem chodiť často."""," \\c[7]""Burası senin yerin demiştin,\\.\\. değil mi?
\\.\\.Buraya sık geliyorsun galiba."""," \\c[7]""You said this was your spot,\\.\\. right?
\\.\\.You must come here often."""," \\c[7]Ти сказала, що це твоє місце,\\.\\. так?
\\.\\.Мабуть, ти часто сюди приходиш."," \\c[7]「ここは、キミの場所なの？
\\.\\.じゃあ、よく来るんだね」"
Map077_EV024_Page3_5_ShowText,เปล่า\\.\\. แค่ช่วงเทศกาลเท่านั้น," \\c[7]""Nein.\\.\\. Nur wenn Jahrmarkt ist.""", \\c[7]No. \\.\\.Sólo durante la feria., \\c[7]Non.\\.\\. Juste pendant la fête foraine., \\c[7]No. Solo durante la fiera.," \\c[7]         ""아냐.\\.\\. 축제할 때 뿐이야."""," \\c[7]""Nie. \\.\\.Tylko podczas festynu."""," \\c[7]""Não.\\.\\. Só durante o festival.""", \\c[7]Нет.\\.\\. Только на время празника., \\c[7]Nie. \\.\\.Iba počas hodov., \\c[7]Hayır. \\.\\.Sadece karnaval sırasında.," \\c[7]""No.\\.\\. Only during the carnival.""", \\c[7]Ні.\\.\\. Тільки під час ярмарку., \\c[7]「来ない。\\.\\.お祭りのあいだだけ」
Map077_EV024_Page3_6_ShowText,"ไม่ชอบคนเยอะๆ,\\.หืม?"," \\c[7]""Kein Freund von Menschenmengen, \\.was?"""," \\c[7]No te gustan las muchedumbres, \\.¿eh?"," \\c[7]T’aimes pas la foule, \\.hein ?"," \\c[7]Non ti piace stare in mezzo alla folla, eh?"," \\c[7]""사람들 모인 곳은 별로 안 좋아해?"" "," \\c[7]""Nie przepadasz za tłumami, \\.co?"""," \\c[7]""Não gosta de multidões, \\.é?"""," \\c[7]Не любишь толпу, да?"," \\c[7]Ah. . . \\.. \\..\\.\\.Asi nemusíš davy ľudí, že?", \\c[7]Oo. . . \\.\\.Çok fazla kalabalığı sevmiyorsun yani? ," \\c[7]""Not a fan of the crowds, \\.huh?""", \\c[7]Не любиш натовп?, \\c[7]「人混み、ニガテ？」
Map077_EV024_Page3_7_ShowText,ฉันก็เหมือนกัน," \\c[7]"". \\.. \\..\\. Bin ich auch nicht.""", \\c[7]. \\..\\. .\\. A mí tampoco., \\c[7].\\..\\..\\. Moi non plus., \\c[7]. . . Neanche a me.," \\c[7]"". \\..\\. .\\. 나도 안 좋아하지만."""," \\c[7]"". \\..\\. .\\. Ja też nie."""," \\c[7]"". \\..\\. .\\. Nem eu.""", \\c[7]. \\..\\. .\\. Я тоже., \\c[7]. \\..\\. .\\. Ani ja., \\c[7]. \\..\\. .\\. Ben de.," \\c[7]"". \\..\\. .\\. Me neither.""", \\c[7].\\..\\..\\.Я також., \\c[7]「…ボクもだよ」
Map077_EV024_Page3_8_ShowText,"รู้นะ,\\.\\.นายยังไม่ได้บอกชื่อ
ของตัวเองเลย"," \\c[7]""Weißt du, \\.\\.du hast mir immer noch
nicht deinen Namen gesagt."""," \\c[7]Sabes, \\.\\.Aún no me has dicho
tu nombre."," \\c[7]Tu sais, \\.\\.Tu m’as toujours pas
dit comment tu t’appelais."," \\c[7]Sai, non mi hai ancora detto
come ti chiami."," \\c[7]""저기, \\.\\.아직 네 이름
안 알려줬는데."""," \\c[7]""Wiesz, \\.\\.nadal nie powiedziałaś mi, 
jak masz na imię."""," \\c[7]""Então, \\.\\.você ainda não 
me disse o seu nome."""," \\c[7]Эй, \\.\\.а ты ведь так и не
сказала мне своё имя."," \\c[7]""Vieš čo, \\.\\.stále si mi nepovedala
svoje meno."""," \\c[7]""Biliyor musun, \\.\\.adını hâlâ bana 
söylemedin."""," \\c[7]""Y'know, \\.\\.you still haven't told me
your name yet."""," \\c[7]Знаєш, \\.\\.ти все ще не 
назвала мені свого імені."," \\c[7]「ねえ、\\.\\.まだ、名前
教えてもらってないよね」"
Map077_EV024_Page3_9_ShowText,ฉันไม่บอกนายหรอก," \\c[7]""Ich sage ihn dir auch nicht.""", \\c[7]No te lo voy a decir., \\c[7]Je ne te le dirai pas., \\c[7]Non te lo dico.," \\c[7]              ""말 안 할 거야."""," \\c[7]""Nie powiem ci."""," \\c[7]""Não vou dizer.""", \\c[7]И не скажу., \\c[7]Ani ti nepoviem., \\c[7]Nedir?," \\c[7]""I'm not telling you.""", \\c[7]Я тобі не скажу., \\c[7]「教えない」
Map077_EV024_Page3_10_ShowText,ทุกคนในโรงเรียนชอบล้อเลียนมัน," \\c[7]"". . . In der Schule machen sich alle über ihn lustig.""", \\c[7]. . . Todos se burlan de él en la escuela., \\c[7]... Tout le monde se moque de moi à l’école.," \\c[7]. . . A scuola, tutti mi prendono in giro."," \\c[7]         "". . . 모두들 내 이름 놀리는걸."""," \\c[7]"". . . Wszyscy w szkole się z niego śmieją."""," \\c[7]"". . . Todo mundo ri dele na escola.""", \\c[7]. . . Над ним вся школа смеётся., \\c[7]. . . Každý v škole si z neho robí srandu., \\c[7]. . . Okuldaki herkes adımla alay ediyor.," \\c[7]"". . . Everyone makes fun of it in school.""", \\c[7]…Всі насміхаються з нього у школі., \\c[7]「…学校で、みんなにからかわれる」
Map077_EV024_Page3_11_ShowText,ทำไมล่ะ?," \\c[7]""Wieso?""", \\c[7]¿Por qué?, \\c[7]Pourquoi ?, \\c[7]Perché?," \\c[7]     ""왜?"""," \\c[7]""Dlaczego?"""," \\c[7]""Por quê?""", \\c[7]Почему?, \\c[7]Prečo?, \\c[7]Niye?," \\c[7]""Why?""", \\c[7]Чому?, \\c[7]「どうして？」
Map077_EV024_Page3_12_ShowText,"เขาว่ากันว่ามันทำให้พวกเขาอยาก 
ไปห้องน้ำ"," \\c[7]""Sie sagen, dass sie auf Klo müssen,
wenn sie an ihn denken."""," \\c[7]Dicen que les da ganas
de ir al baño."," \\c[7]Ils disent que ça leur donne
envie d’aller aux toilettes."," \\c[7]Dicono che faccio venire voglia
di andare al bagno."," \\c[7]              ""내 이름을 들으면
              씻고 싶어진데."""," \\c[7]""Mówią, że jak je słyszą, 
to chce im się iść do toalety."""," \\c[7]""Dizem que dá vontade 
de ir ao banheiro."""," \\c[7]Говорят, от моего имени 
хочется пойти умыться."," \\c[7]""Hovoria, že sa im chce
ísť na záchod z neho."""," \\c[7]""Çünkü insanların adımı duyduğunda 
tuvalete gidesi geliyormuş."""," \\c[7]""They say it makes them want 
to go the washroom."""," \\c[7]Кажуть, що від нього вони 
хочуть піти помитися.", \\c[7]「『人間の名前じゃない』、って」
Map077_EV024_Page3_13_ShowText,"โอ้, \\.\\.หืม."," \\c[7]"". . . Oh, \\.\\.hm."""," \\c[7]. . . Oh, \\.\\.eh."," \\c[7]...Oh, \\.\\.euh."," \\c[7]. . . Oh. Okay, fa niente."," \\c[7]"". . . 아, \\.\\.그래."""," \\c[7]"". . . Uch, \\.\\.aha."""," \\c[7]"". . . Ah, \\.\\.hum."""," \\c[7]. . . А, \\.\\.вот как."," \\c[7]      ""Uh \\.\\. Okej, pohoda."""," \\c[7]. . . Oo, \\.\\.hah."," \\c[7]"". . . Oh, \\.\\.huh."""," \\c[7]…О-о, \\.\\.гм.", \\c[7]「…そ、\\.そっか」
Map077_EV024_Page3_14_ShowText,ก็คงไม่แย่ไปกว่า 'จอห์น' หรอก," \\c[7]""Tja,\\. kann auch nicht schlimmer als \\.'John' sein."""," \\c[7]Bueno,\\. no creo que sea peor que 'John'.", \\c[7]De toute façon ça peut pas être pire que « John ».," \\c[7]Be'. Non può essere peggio di ""John""."," \\c[7]""뭐 그래도 '존'보다는 낫겠지."""," \\c[7]""I tak\\. nie może być gorsze niż 'John'."""," \\c[7]""Bom,\\. não pode ser pior que 'John'."""," \\c[7]Ну,\\. оно точно не может быть хуже, чем «Джон»."," \\c[7]No,\\. určite nemôže byť horšie než 'John'.", \\c[7]Ama 'John'dan daha kötü olamaz.," \\c[7]""Well it can't be worse than 'John'.""", \\c[7]Але гірше за «Джона» бути не може., \\c[7]「でも、\\.『ジョン』よりマシでしょ？」
Map077_EV024_Page3_15_ShowText,"คือ, \\.\\.ทุกที่ในโลก,\\.\\. 
เกือบ ทุกคน ชื่อจอห์น!"," \\c[7]""Ich meine, \\.\\.überall auf der Welt \\.\\.
heißt fast <i>jeder</i> John!"""," \\c[7]O sea, \\.\\.en todos lados del mundo,\\.\\. 
¡practicamente <i>todo el mundo</i> se llama John!"," \\c[7]Partout dans le monde, \\.\\.presque
<i>tout le monde</i> s’appelle John !"," \\c[7]Voglio dire, tutti nel mondo, 
quasi <i>tutti</i> si chiamano John!"," \\c[7]""봐, \\.\\.세상 어딜 가도,\\.\\. 
거의 <i>전부</i> 이름이 존이잖아!"""," \\c[7]""To znaczy, \\.\\.wszędzie na całym świecie,\\.\\. 
prawie <i>każdy</i> ma na imię John!"""," \\c[7]""Quer dizer, \\.\\.no mundo inteiro,\\.\\. 
praticamente <i>todo mundo</i> se chama John!"""," \\c[7]То есть, \\.\\.всех,\\.\\. ну почти 
<i>всех</i> в мире зовут Джон!"," \\c[7]""Chcem povedať, \\.\\.na celom svete,\\.\\. 
skoro <i>každý</i> sa volá John!"""," \\c[7]""Demek istediğim, \\.\\.dünyanın her yerinde,\\.\\. 
neredeyse <i>herkesin</i> ismi John!"""," \\c[7]""I mean, \\.\\.everywhere in the world,\\.\\. 
nearly <i>everyone</i>'s named John!"""," \\c[7]Тобто \\.\\.практично по всьому світу\\.\\. 
ходить <i>багацько</i> Джонів!"," \\c[7]「世界中どこへ行っても、\\.\\.『ジョン』って
名前のヤツは、そこらじゅうにいるもん」"
Map077_EV024_Page3_16_ShowText,แม้แต่ในอินเดีย?," \\c[7]""Auch in Indien?""", \\c[7]¿Incluso en la India?, \\c[7]Même en Inde ?, \\c[7]Anche in India?," \\c[7]              ""인도에서도?"""," \\c[7]""Nawet w Indiach?"""," \\c[7]""Até na Índia?""", \\c[7]Даже в Индии?, \\c[7]Aj v Indii?, \\c[7]Hindistan'da da mı?," \\c[7]""Even in India?""", \\c[7]Навіть в Індії?, \\c[7]「インドにも？」
